AccountId,Identity,free,reserved,miscFrozen
2CsenZNYMc33fzzFNQ8JwEBdLGbdkuSPgxf3g4tbaVfP8djo,0xe699869b3aad2960724707732653e08ec21908af98f2d832cd4da8f76667ac7b,9773418,0,5088307
2D1QzuXw5CETZoXuW7rFLRm9ZSAq8LmBxfZzea1n98G7P1Vs,0xe699869b3aad2960724707732653e08ec21908af98f2d832cd4da8f76667ac7b,9778507,0,5093396
2DG9KTww6eBShi6Ma72aX3AQNyKHRCpqb9WAdmkX9Yj14nJ2,0xe699869b3aad2960724707732653e08ec21908af98f2d832cd4da8f76667ac7b,9775039,0,5089928
2DGpLTZ6i5BriDVa14BLmmHBdTV1heEtTEhusLw2jciRyGTP,0xe699869b3aad2960724707732653e08ec21908af98f2d832cd4da8f76667ac7b,9775389,0,5090278
2DGviBi1hguKwgvhDLLxUaHF7PNU1x9AbZyntg7ZWE7bMsFc,0xe699869b3aad2960724707732653e08ec21908af98f2d832cd4da8f76667ac7b,9781799,0,5096688
2DKmnRQtwNjAkwsPYacQqgf3F7mFhKKG8n7x5cdxdbvn5gYg,0xe699869b3aad2960724707732653e08ec21908af98f2d832cd4da8f76667ac7b,9773209,0,5088098
2DQutVNqZTGL1PVzTmbKkdwrTqdBGMNPZpeE6fX6ataTkBwY,0xe699869b3aad2960724707732653e08ec21908af98f2d832cd4da8f76667ac7b,9778221,0,5093110
2DWEfepjAsEjcToCGfB8m9U2PafnbV7wJkQRjRnALp4uu4MW,0xe699869b3aad2960724707732653e08ec21908af98f2d832cd4da8f76667ac7b,9777977,0,5092866
2De2AtXDYpo6w7TS8vbXV6m8nNFFZoRjzS6Mw53ehPSx1GM6,0xe699869b3aad2960724707732653e08ec21908af98f2d832cd4da8f76667ac7b,9776544,0,5091433
2Dwoy7ffrZVKHzGi8a13sLrGoUW5BpuyoS9xT3bFfpYhM9Dq,0xe699869b3aad2960724707732653e08ec21908af98f2d832cd4da8f76667ac7b,9774514,0,5089403
2E3FLRincVHYmZ2DdWEgUZGTnZTy3cHkJvfae1bhubHRGAFK,0xe699869b3aad2960724707732653e08ec21908af98f2d832cd4da8f76667ac7b,9777977,0,5092866
2EDVjJgVDm4jUesWcu27LsVVku9An7TWeqa7ACC7QZDpmbjB,0xe699869b3aad2960724707732653e08ec21908af98f2d832cd4da8f76667ac7b,9773281,0,5088170
2ENJegC62haQDjAqWyXvRkdzxwQGXELBEpz7DyHp2T8jCUJU,0xe699869b3aad2960724707732653e08ec21908af98f2d832cd4da8f76667ac7b,9773209,0,5088098
2ESvDKPiBrQHTCpXR7ddLXudTtnXN8K2JozSSPPAwrezPJg1,0xe699869b3aad2960724707732653e08ec21908af98f2d832cd4da8f76667ac7b,9775461,0,5090350
2Efd9T8AabFrp5YCCiaFcDBZQrSY7QTVoW8DWBJiuAL8manz,0xe699869b3aad2960724707732653e08ec21908af98f2d832cd4da8f76667ac7b,9776514,0,5091403
2Efh4U1cZZeDFnqE84Pq7jxVJQ5tnFtpqgE7DCDtYFtS5LpF,0xe699869b3aad2960724707732653e08ec21908af98f2d832cd4da8f76667ac7b,9775598,0,5090487
2EonMXfKhgz9NoUdy236Rhpmfmu9yJ5VdGMQhseCaLjjumUK,0xe699869b3aad2960724707732653e08ec21908af98f2d832cd4da8f76667ac7b,9778084,0,5092973
2EuF2uhBDRfqmDr5xhFXH2Vm2o8LZNJrEjixzDahaz5tRucN,0xe699869b3aad2960724707732653e08ec21908af98f2d832cd4da8f76667ac7b,9778084,0,5092973
2F8asGegZmrV9HbSqjyJSetPqNUdEvcLLpYFpGd9bKdkj37U,0xe699869b3aad2960724707732653e08ec21908af98f2d832cd4da8f76667ac7b,9777610,0,5092499
2FCwnw3xwAbr7XEqtDHzxQHJpuT3EJocMgnU1oowzT6AHYcw,0xe699869b3aad2960724707732653e08ec21908af98f2d832cd4da8f76667ac7b,9775121,0,5090010
2FG8PXSnTKV4mMAUM36KLstRcBEstNi1R92oWK8EsN686mmQ,0xe699869b3aad2960724707732653e08ec21908af98f2d832cd4da8f76667ac7b,9775487,0,5090376
2FKBe6pCj83nGpWuU88uBswW4aXviNX9o2VXaLFHwLWqfxwC,0xe699869b3aad2960724707732653e08ec21908af98f2d832cd4da8f76667ac7b,9776998,0,5091887
2FaGx1a3eUxpgvKE3wyUoTbeXeuVHTFtF6uc5ncfMboX1WGz,0xe699869b3aad2960724707732653e08ec21908af98f2d832cd4da8f76667ac7b,9773209,0,5088098
2FdEJfMKCquVQPzu8Vxke2Lm73ZXNofCJM3iE97WRfeawFUB,0xe699869b3aad2960724707732653e08ec21908af98f2d832cd4da8f76667ac7b,9777856,0,5092745
2Fhq21zd2ocdqcnhryrzjWwxKiBgijRySY6zkcVoRZDgqNi1,0xe699869b3aad2960724707732653e08ec21908af98f2d832cd4da8f76667ac7b,9773055,0,5087944
2Fi3rs32y4YYkqx7J1cdzAky15fxVYWBK26XndkfuhrfdffR,0xe699869b3aad2960724707732653e08ec21908af98f2d832cd4da8f76667ac7b,9773281,0,5088170
2FrdKnQ4Auf8H9RF4egjZyfUeEsKvNhXBivTCAdMEf4SAPQw,0xe699869b3aad2960724707732653e08ec21908af98f2d832cd4da8f76667ac7b,9778344,0,5093233
2FreRb4bUmCAtQgkFdtvQUfMwTReQe621zpjBDSbgg2ZCA2f,0xe699869b3aad2960724707732653e08ec21908af98f2d832cd4da8f76667ac7b,10000000,0,0
2Fu2yvgZ1oCPStFQHzCLWfMZpYqicKii4HrXhQzEastt1Cmw,0xe699869b3aad2960724707732653e08ec21908af98f2d832cd4da8f76667ac7b,9776841,0,5091730
2Fu5zVxCbBmJJVDJRgwwdVK54KUqwfbnFPcH4gTZQQhKoV67,0xe699869b3aad2960724707732653e08ec21908af98f2d832cd4da8f76667ac7b,9778221,0,5093110
2GCu2r6LpRF57Qn4r1pqcKiBWYPRANwks19fkpywg6w23d9M,0xe699869b3aad2960724707732653e08ec21908af98f2d832cd4da8f76667ac7b,9778084,0,5092973
2GGRSKf8GBvLvNzef5WPrZgMHrZ54QrtQep4p3YceaCayViF,0xe699869b3aad2960724707732653e08ec21908af98f2d832cd4da8f76667ac7b,9885718,0,5000000
2GSZEpBKH5mpLQUgfSnNor8cUYRhVye4mC8BKpxVcSG5jzkq,0xe699869b3aad2960724707732653e08ec21908af98f2d832cd4da8f76667ac7b,9773953,0,5088842
2GdS45fsevq3cons8AZiimKizZAxzKHkVqXiGtGVrTTZiG63,0xe699869b3aad2960724707732653e08ec21908af98f2d832cd4da8f76667ac7b,9778009,0,5092898
2GfuqYGQZ5Jem3C93Pjjz15LDKSuxTEbzAkzhuRSW6TVC9ip,0xe699869b3aad2960724707732653e08ec21908af98f2d832cd4da8f76667ac7b,9776061,0,5090950
2GkjiryFgDJCUjb4x3Hufk7CLFkxBd8iY7nrx85dDucuxzB8,0xe699869b3aad2960724707732653e08ec21908af98f2d832cd4da8f76667ac7b,9775363,0,5090252
2GzKD3NvPEdzGxsE36goQG9TvnutmEwdSAvJmfXS4pN9BdJA,0xe699869b3aad2960724707732653e08ec21908af98f2d832cd4da8f76667ac7b,9774805,0,5089694
2Hc1QzReHupGpLg7mW9W1sjj63L7ttBYoHg1MNBwosB7X7au,0xe699869b3aad2960724707732653e08ec21908af98f2d832cd4da8f76667ac7b,9775245,0,5090134
2HepMFbTvxzjTjqg4oXafaMUpsuywWyWhSQ4bEHobTHQgoeN,0xe699869b3aad2960724707732653e08ec21908af98f2d832cd4da8f76667ac7b,9777849,0,5092738
2HhZbS4Gu85ZAJqvs7y34sRzJEWmwnLTHYbLtN7QNvaJdGbt,0xe699869b3aad2960724707732653e08ec21908af98f2d832cd4da8f76667ac7b,9778221,0,5093110
2HvTTkE4A7evx8qmCkMQk34PHawcAn6PV2kP8qEmq5KHF1Vd,0xe699869b3aad2960724707732653e08ec21908af98f2d832cd4da8f76667ac7b,9776923,0,5091812
2HvWQijHFJxsuR8coByCQBCaxMxoiGeLxj5CAxvax1BPXJXw,0xe699869b3aad2960724707732653e08ec21908af98f2d832cd4da8f76667ac7b,9774404,0,5089293
2J5156EuShk1Cimy3dx1eUhHFJVg5AYUQM1EH4uBsSt7saUK,0xe699869b3aad2960724707732653e08ec21908af98f2d832cd4da8f76667ac7b,9776119,0,5091008
2J5N6JBay4d5ufTd4SKPZCJpAxxAz3rw1ifXfxLx1MwDK35o,0xe699869b3aad2960724707732653e08ec21908af98f2d832cd4da8f76667ac7b,9775695,0,5090584
2J7B7UBZSbm6nhEaUKs35NyQMis51F8tyxFPkx5Cah9egiQR,0xe699869b3aad2960724707732653e08ec21908af98f2d832cd4da8f76667ac7b,9773281,0,5088170
2JCNcFQaw5ishV1CyZqFcYNVETW8dGxLWBWxyaaRUTsLEnKr,0xe699869b3aad2960724707732653e08ec21908af98f2d832cd4da8f76667ac7b,9777401,0,5092290
2EwT9ipNSCq2m6wrwV8LnwBTAhqC6X6eAxE916LBVW2x2PDn,0xe699869b3aad2960724707732653e08ec21908af98f2d832cd4da8f76667ac7b,97735003066,0,50977876431
2G84yjD1gqhh4phSgFa4pmVnArYkYU6s6kTkyK8uZFkYzTqJ,0x01c28e6405b83f2011811abc2df33610beace1738b8c9f2a0b0f199980d64d44,0,0,0
2DsMUvE4JfoFFkJMYCFsJzdQxQonSzBXuEz6mThZw2bSMvoH,0x01c28e6405b83f2011811abc2df33610beace1738b8c9f2a0b0f199980d64d44,104888813531,0,41391237313
2D41RF9cZ5yykbJH49GaXwvKDZVrDzJpfvMbZwdqK5dqNLSQ,0xc7abbd941e4e1f0f9455c42b53e32b3949debf08b1ce96dd814da4da5631127f,10082154074,0,5082576000
2Gt5mpCw6Jn3FxSRnQ2Zan8BYKbWNndGYnsGn7FtXoGeSMFG,0xc7abbd941e4e1f0f9455c42b53e32b3949debf08b1ce96dd814da4da5631127f,87837290292,0,50839316171
2CTti8T32TyhceeMqiLgMi4KrSU8UL1DJx3MqGJo1LyqESkA,0x1b972a123fbc35efa363c78ce951d8c90120c8270f383e3860233f8f3df1e036,1002942968,0,103280551
2CrfySFEcnhwZ77eQHeZRMkhGt8sGrKYsivGMGuWG4ZA9nxn,0x1b972a123fbc35efa363c78ce951d8c90120c8270f383e3860233f8f3df1e036,1003076387,0,103314145
2EAhA7ivvZ1cgJy7BwCoipzcQmEuQW8J4ipuQBZtAyAwsjBG,0x1b972a123fbc35efa363c78ce951d8c90120c8270f383e3860233f8f3df1e036,8147745803,0,4147973143
2EYFxPGNN4GcS962Ni29KygDod1QbdFrYwDCsYbjeQCf6UhS,0x1b972a123fbc35efa363c78ce951d8c90120c8270f383e3860233f8f3df1e036,4066680041,0,2066910887
2EYhY8Uwh7UEQ4kP11Dbj5Lkkn1U3qe4F2R2FoMPJKhttRki,0x1b972a123fbc35efa363c78ce951d8c90120c8270f383e3860233f8f3df1e036,8042221387,0,2042965201
2EugzgKHM33SqNo26hNPwgn8w9jDdEKPN93JzNBfo2nV33Xw,0x1b972a123fbc35efa363c78ce951d8c90120c8270f383e3860233f8f3df1e036,1003272008,0,103499248
2FCzdGmdnkFG2AWuhJBWiNLsjRCjzHqb5VKvBDKSQ3Kt6iiE,0x1b972a123fbc35efa363c78ce951d8c90120c8270f383e3860233f8f3df1e036,9084790085,0,5184218759
2HqccAWa4ronZtnMhd9E5yijSWured24bVfcYaKHMoKirT2t,0x1b972a123fbc35efa363c78ce951d8c90120c8270f383e3860233f8f3df1e036,3016635334,0,516869586
2HygYuLwgdSEohYqK63T8GUEtniFnaZDzenEM4FVsaAjsoXi,0x1b972a123fbc35efa363c78ce951d8c90120c8270f383e3860233f8f3df1e036,13509813052,0,10411533099
2HAMPVvXdszFMPjf8Q2Wb6QTwVvyc1piBmBGRZBsgBPvRhke,0x1b972a123fbc35efa363c78ce951d8c90120c8270f383e3860233f8f3df1e036,47814385010,0,20901739646
2DKcjYYf1Fbj6ppi7ALEQe3JW8FyFUxoLRCVJAW63UhnCDLE,0x3074d51c63365fe72b5d9d11b35f17209161cc3bc031fd01acbae83554eb1da5,3046655297,0,1546872119
2EQmkofH46ZZ5twdopNX2u4TBFRfispVs4uWt1VD8EMo5QwM,0x3074d51c63365fe72b5d9d11b35f17209161cc3bc031fd01acbae83554eb1da5,2020152171,0,1020361881
2EyyoAz3xt6Eb3CXA7WVW6ybNw1mEtQirU4Xz2HS1V1SP9fZ,0x3074d51c63365fe72b5d9d11b35f17209161cc3bc031fd01acbae83554eb1da5,5055172957,0,2555382767
2HS1ss3J7aEx85Krj8mxj52Ms5mHbTzvADHXzU1veSQte2qU,0x3074d51c63365fe72b5d9d11b35f17209161cc3bc031fd01acbae83554eb1da5,3020152171,0,1020361881
2J7SYCc5Vu2Nq31xPMkLyxWEjATVfjKNqENZNSKqbyZH5Zyk,0x3074d51c63365fe72b5d9d11b35f17209161cc3bc031fd01acbae83554eb1da5,5062427918,0,2062641234
2Ht5czhVssynSkPAuhNZxpEqqHvRwEhsufBc7U3xLvMVRhSZ,0x3074d51c63365fe72b5d9d11b35f17209161cc3bc031fd01acbae83554eb1da5,79694715792,0,30797279766
2HPBK72Lh44HfAiFviuU5mTAgS4UBpQA6ytxVx9J1ZRX9scz,0x56399bd9317feb86f4ecfb031ac369ab6ad83a9e664941a9616e155d6c71fa57,100000000000,0,0
2GQ2u9z7tXiuvQ5LXv5dcAi9Ab7recd4JnkCTprnXCNRE2cZ,0x701fcf1ea01a1cafae4b545c4f69914dab8aab1bf659553dcb7f11162b99a4a1,97805574445,0,20808052379
2EDEWFLSWFjUoLSzRQB3kx4b7WcHGbdvL6iSEE2LEHttzs87,0x4ef46506a984b5da147632c24c69c2eee49ba9f937572087abefd5aef73157c7,9790290,0,5000000
2HMCvJKBspR8jvX96Ciwk7MLBWESkEGCqpbyc5jyjSYoqSj2,0x4ef46506a984b5da147632c24c69c2eee49ba9f937572087abefd5aef73157c7,3827479,0,2037189
2HFxbg27aFW8i1wrL9voc5kAKWbtJepXx9Ec6pXnBbs5d71C,0x4ef46506a984b5da147632c24c69c2eee49ba9f937572087abefd5aef73157c7,98361151590,0,46377059928
2FtESfoQKwpht5Q4sQy6pcWLMHs8zoAZz55oxW6TCmLADo6J,0xe11daa698ba15d2b42ab9aad721b57b04b76ba0cdc8a9c5eca64c5a6fbfe842b,503084189,0,253458211
2EDRDri9rsQm6pxiBoywr9e66GvXwRBN2xWstCwkaYPTeVp7,0xe11daa698ba15d2b42ab9aad721b57b04b76ba0cdc8a9c5eca64c5a6fbfe842b,97133709788,0,50635208794
2G7NdQJcg97jtBLEPMh558xH8PGew65NfXbA9AmrffV1HZaZ,0xef9b89f90e3ea092036692eb0cf077c923f0c4bf64e2af6f6e4b15fbd687837f,10000000,0,0
2FceB6H2ANhEJ6KhdzkBToHAZ8qcFqEGJoVWBPKXsbGcKq22,0xef9b89f90e3ea092036692eb0cf077c923f0c4bf64e2af6f6e4b15fbd687837f,97487546250,0,30498916176
2DGn5sKpw4rvsTUURSdwb8F9hbpW8UMtgDzGt11uDs24Fuip,0x0200000000000000000000000000000000000000000000000000000000000000,9973374295,0,0
2CbHwRkF9S8nZmuE3PF1R3TKHhhQca1TaYedhCMF5tnvzrqA,0x9ce369fc304cfc1dac5d24f543518a48dcbfb3e400df0f4684a98175e6855fac,100000000,0,0
2FSdQa8rKq8i45SWZtBBgJXinHsL1zgZXc5ubNH8P6m9Bmkq,0x9ce369fc304cfc1dac5d24f543518a48dcbfb3e400df0f4684a98175e6855fac,97746282408,0,50797486453
2FwWHr6zHyK4yH652Tkb71VTKxX9wvS8wR1REGtwX8ZeJizT,0xa3593a85956e3d40ddedf724ed06a5b3f26c837f34cffa09c6b4fb47e34461ea,101220689905,0,51220906827
2H8GrkDkuJCFTFe84b8aRJ9GpnMnk84f3i1KJdD3H91kLuEU,0x5260f60797f74e907ac6ddb5450a87e4d2234598f05f8c231f3bdb26966276e4,96499189384,0,0
2GfdPdZBidqArFUxQThAa4DzJBQuXS6LdCqL5437QBm5uHJT,0x00145932b6d2e5e29967f6eed1d994ba1ddc2641fff53cf134ffceeb1e53a642,10000000000,0,0
2GymCS5XF2aPF3VektUrALUr6WsjBru3j2v7AyGit9uE6PwB,0x00145932b6d2e5e29967f6eed1d994ba1ddc2641fff53cf134ffceeb1e53a642,87419384047,0,50420763142
2DDbVmiovFB8RvrQcaVH2fvfnF6hnXdzT3sD8bahJnpoexPY,0x71bcb239771048e17aae4113bc23cd2a3a63eec2d91b6431c0a76f177ce19fd2,1257291936,0,612508658
2HwGTYer7iQhRvkpKktwEK7FAMoeT6BuXUQ7mNYW2BjBwrm6,0x71bcb239771048e17aae4113bc23cd2a3a63eec2d91b6431c0a76f177ce19fd2,95626330746,0,1024358624
2GXWYGmn2tcqQqd9YVceqRQ8mXD4YtrS6W9msgNZjexGQuxj,0xfaed33f9632d01d8f840ddb7b8f738df40235fb509323520e522eac5207be4d9,959734138,0,0
2F3W1CgjJRdbpFKJcipGtppFcQuNNe9Kb3ZSs8PQZpbw2qJd,0xfaed33f9632d01d8f840ddb7b8f738df40235fb509323520e522eac5207be4d9,96948354750,0,30000000000
2FAX78yM2zezw8pjTJybxNpGL4hH8c4KqDLfuYVaaUUy6hQn,0x975431f1e174a5b3baabaef002a62a01945e6ad6708e810ce4948248d4c8466c,0,0,0
2EK6EdSBTuwkRoqb7LcdsNpaw2f1oQQhfcD8yWj1tYZCvYEm,0x975431f1e174a5b3baabaef002a62a01945e6ad6708e810ce4948248d4c8466c,97440444599,0,15452282601
2GFQZi4winKfm5AK1YB2eWhGK2WNzwTH1GyUaN6qTuQDWkps,0x7aa135c6cb467daee3c313bcf22c467c6e2bd081e59cf6c1156b74ef2942397b,777000000,0,0
2Fm6JHuM5wac9fhkeXh9nJTj947wiShEEkHwX4879XhHBFK1,0x7aa135c6cb467daee3c313bcf22c467c6e2bd081e59cf6c1156b74ef2942397b,96655689917,0,50433824484
2DiewyT3qDUfPSajTpMnVdbk8dSViuq5g7EmFUzWnphuVfdn,0x7c48005190d75096ffdbc8ff2729aea80b563c3460997dbe812c8c0987416d46,2500000000,0,0
2Gfwf6R4mrNdRu6qQv6V1UMgoJH3UiUMTL6YYQwwLTsGGr1h,0x7c48005190d75096ffdbc8ff2729aea80b563c3460997dbe812c8c0987416d46,95061033451,0,25369302850
2GRr8FqB26TrTnR6xE6yHQetXZqybwTrcHaY3LEbvKAio3Wn,0xb1031576c10187e9353ce81eaa90cc282fb5837de209c9ee992dc19859173891,2000000,0,0
2E8taWhzq9oKQ9yzBLMDCdXgcUc7FrGj4NJ1adHDFfYQoNfG,0xb1031576c10187e9353ce81eaa90cc282fb5837de209c9ee992dc19859173891,98747844105,0,51749416556
2Ej1md9g9HcSPqC5tAWNKNFJ2p3S3BzctKmQE4P4UaErjFoi,0x1cb50b80e15812acbf6f24d1053ee62eecc498939c914170d779070fda3ed4db,10000000,0,0
2GHzETEPGM44zxe8QtEx4MtMiVFPVwsgSoHoDsKDMZoWTB2W,0x1cb50b80e15812acbf6f24d1053ee62eecc498939c914170d779070fda3ed4db,97617967050,0,50624037367
2EVAFxjYx5SiyJSJv8Aijim2caCB3KFSe9TrgGihkmR1Fgzp,0xe57a5fe2df629655c6b0dbde800b37f73e9e2e5bd501d1e0b33ad56a5b9542f0,1000000000,0,0
2DxNGTT7UfLko9KfKpScRdAjLCmrzF16QnmSKZAvqhTBLXQ4,0xe57a5fe2df629655c6b0dbde800b37f73e9e2e5bd501d1e0b33ad56a5b9542f0,100406164455,0,50906549479
2FYR5g5womVDSW8sUa1WaTaW13XiUkfbYHtmdQMoDbxJnagT,0x8e24c65d80f97ea489e89b1052fce05e0b2339af1eb61c5c1a20fb6600027ed6,1000000000,0,0
2GSwPeFu7U2ZtVSy8GiQX9ZPWKv1jDndxRDvEsbzW8DSVz5q,0x8e24c65d80f97ea489e89b1052fce05e0b2339af1eb61c5c1a20fb6600027ed6,97978379924,0,50879959225
2H746yqcToqAtNU9mV1heZ9eRCtZ2RdH6ToK3HN2zVptKYV6,0xde1c4717d29d0a843446f552385590898f76f5cc186c59ffb6668a90fa79c245,1200000000,0,0
2JC2iff8zZxqc7diyuRfJQUQFN5BXHPweZXz348qCwWaoQzS,0xde1c4717d29d0a843446f552385590898f76f5cc186c59ffb6668a90fa79c245,91798576210,0,15000000000
2HqcVBVqJ3i7R4CbC7C8WnVygjo3nfNovX67TFEqfkL1PmEU,0x6c4ca5766b7f81a367e7fd9f4313c4f6d0ea9b77bb228b00da767e17c4b6d4d4,2000000000,0,0
2FyknmBsehbRe9fsu5D3jTdvMWabvEW8M3wwQqQbJXsJhsdZ,0x6c4ca5766b7f81a367e7fd9f4313c4f6d0ea9b77bb228b00da767e17c4b6d4d4,95297105203,0,50298332097
2DBwzspoUGbGDm3bcPeNTXbQmiLBVLnsczVrTGeQgCnjQhfP,0x8ae3f9ff3e80d53c3d9c5e80c0558040cbbfc09b2d27d56e034d8f681fdf4f41,12077247868,0,5078077350
2DRGxPeceCqiEAC8cN7cQBRShpdF8XbWg5qPxdrbEDyboUR4,0x8ae3f9ff3e80d53c3d9c5e80c0558040cbbfc09b2d27d56e034d8f681fdf4f41,85474686783,0,40477901947
2GXSnDPw9pncemgTTJCTW2B7CAtm6pqowJP9GqB8aQFNGFRP,0x95b46d6b7c883ea340fc91e64014b2610e3db0f612d94a28c34244295ec22f32,100000000000,0,0
2FzXM5e6PHR9St9iqfWUD1LdQEvnykdj7gnGe6vDQKw1kMVu,0x2c1e9bab9407cf6adc84394c03e1eb41978ed66b67584ee61b9403f2eef67102,10098763256,0,5099078345
2FG8x4pn9XfuHMDmFbi4r2zhpWuajJmZKBkStkDDeD6n55Vg,0x2c1e9bab9407cf6adc84394c03e1eb41978ed66b67584ee61b9403f2eef67102,87384577382,0,50394125647
2Hk3zFWo8V5u9zBicwGWEBHmLdxg9aZedaSPvgFwmVu6BMtK,0xb22d4d75062d44dc74582bd6ba6f48dc3ac38289bc56441ef69da5067255665d,3000000000,0,0
2EG5gimD9Bu69Nv8oUrmKLg3Hfy55pkQeaUxJxnYER8M5gDN,0xb22d4d75062d44dc74582bd6ba6f48dc3ac38289bc56441ef69da5067255665d,91018665414,0,1024794308
2HUPQHGPCjSe3uNUZhpNhNuwJgRA8vhsGXDL14ScShkUXF1e,0x673064d3ab74d904c145c5fc04ee5b9c3832b53fcedfdefa72c0fa7fb6c4cb99,100565601771,0,50566185951
2GBCvbqkRjciLeA9B9grV7g4n6xJh97KnST6QfJpz9AzkPpf,0xe21e0b9ae97412a2005aa1c910877478e2fbd00aa3f008681fb960c0f1757acd,777000000,0,0
2EwpRZPZU2XEftMBRiPexfsjEJ27M4nwdAS18MdjuGRQtc15,0xe21e0b9ae97412a2005aa1c910877478e2fbd00aa3f008681fb960c0f1757acd,99996643366,0,50774287407
2DBDh1uLCTkFLBcewbuUS3ERpBi6x28NUeaw2UB3WtnjKreJ,0x544121d34eb2644c4816d5095f63d0dc5b4e72036994812a4d7bc0d3297bcc29,96974257804,0,15000000000
2ChHBpuWBCMccAJhfxKKxB9c4VywRn9wCkCbzwjFZV2jYjGf,0x11dd380bf67ecf302f274b075200edd4f25bdc0286990f67235fb227b496d93c,1115267990,0,550477700
2D8pAk5pocUiKjiEVPTdRTYrnKwdrCRTbumLhL7Wo22JNvFY,0x11dd380bf67ecf302f274b075200edd4f25bdc0286990f67235fb227b496d93c,2541821741,0,1258031551
2DMzk6RUacmUy1iJn3b8idirnLSsuJcM7bx5KZ8RbMmjocLE,0x11dd380bf67ecf302f274b075200edd4f25bdc0286990f67235fb227b496d93c,1109535860,0,551745570
2DNVUaEsB6X7jvSbJtoCBEABWe6ZXWgycaFJef6iokPoTSzR,0x11dd380bf67ecf302f274b075200edd4f25bdc0286990f67235fb227b496d93c,1107955177,0,557164887
2DQPBUxVKdPp1SQUgW4wFj2cBfBLB8dFtc4eQqDzUSvJpdRK,0x11dd380bf67ecf302f274b075200edd4f25bdc0286990f67235fb227b496d93c,1119122816,0,545716700
2DYzA1wQaQ7UM6bPVtETWW8TZRb9PfQVXTAAJqPXHTNYR6Jg,0x11dd380bf67ecf302f274b075200edd4f25bdc0286990f67235fb227b496d93c,2558293438,0,1270503248
2DftoiMTsZzku6yT5cRoExER9y3kLak1uETcGEu438hHKRC3,0x11dd380bf67ecf302f274b075200edd4f25bdc0286990f67235fb227b496d93c,1109280776,0,552490486
2DmEYYL59NQxLgsHyPNMx5WCiBjkbJntEDk3Uee6oMejeQDD,0x11dd380bf67ecf302f274b075200edd4f25bdc0286990f67235fb227b496d93c,1109089119,0,548298829
2DwdVUjbkvYYVyoEmh7Xkca7hrhXsLRiujNUhfgnZwZEdhVy,0x11dd380bf67ecf302f274b075200edd4f25bdc0286990f67235fb227b496d93c,2548995867,0,1252888258
2E6SQ5jcS1BneBeQCLk9wCAx9VxLGMWGSdX6eBw8guEfvwLN,0x11dd380bf67ecf302f274b075200edd4f25bdc0286990f67235fb227b496d93c,1110307205,0,1010705613
2E8ZrY9b3uSyMxc1K9SMLGdv77grXzEWTu8QHQr5GFgN87kJ,0x11dd380bf67ecf302f274b075200edd4f25bdc0286990f67235fb227b496d93c,1108943633,0,555153343
2EQkzkEBeSjsd1iB8mFgYnCEKPgmtScCMcJbFTJ9gFWoTG9d,0x11dd380bf67ecf302f274b075200edd4f25bdc0286990f67235fb227b496d93c,1108926870,0,554136580
2EooVTGdZC6z3MGGgJz2SUsmrcAtVeynWEtoSxqFUtCDK37f,0x11dd380bf67ecf302f274b075200edd4f25bdc0286990f67235fb227b496d93c,2533329365,0,1280039175
2EpML2w1CL4tsu48RAgF2xqsNwUoTF7QuuynuDTqr82SrbTo,0x11dd380bf67ecf302f274b075200edd4f25bdc0286990f67235fb227b496d93c,2544025056,0,1243234866
2EzNU9UGb5acuK4JfqSK89DWvgsm2BUbhWLrufuse5Z4H8Bo,0x11dd380bf67ecf302f274b075200edd4f25bdc0286990f67235fb227b496d93c,1109651436,0,550861146
2F2z4NgaqerDETW16jYJ2xig4W555JsGKS4ZGnxaHibyCV1M,0x11dd380bf67ecf302f274b075200edd4f25bdc0286990f67235fb227b496d93c,2534133981,0,1134343791
2FGNCVgPnTiFfQprCtAYnBnhoXaCz3G61KmUEi5YMc8FbsEV,0x11dd380bf67ecf302f274b075200edd4f25bdc0286990f67235fb227b496d93c,1099787090,0,534000000
2FXSkw1ZMX2qk4pE3KgfbsAhqrk9KN7tSrcQvPwsSSe381BY,0x11dd380bf67ecf302f274b075200edd4f25bdc0286990f67235fb227b496d93c,1110083715,0,550293425
2FmUVK8SSeqiNJqhHqwj1arNk1mzWfhYVnwo9H8SqTg29AEp,0x11dd380bf67ecf302f274b075200edd4f25bdc0286990f67235fb227b496d93c,1115059663,0,565269373
2G89e5WPp97JzErSwUG4pbsxqpdFZDTSuKiYnZdT31e1cXLP,0x11dd380bf67ecf302f274b075200edd4f25bdc0286990f67235fb227b496d93c,1109371403,0,556581113
2GDg3xoyy8D4BFaBeZm8h4TXZHXgiK8dCzV8nqzqcsiGMWNq,0x11dd380bf67ecf302f274b075200edd4f25bdc0286990f67235fb227b496d93c,1106882586,0,557092296
2GFNxa5haLkMCbzfS7MAHeiLaPKKiTitgNiAPLXALkC1FTAu,0x11dd380bf67ecf302f274b075200edd4f25bdc0286990f67235fb227b496d93c,1108291432,0,556501142
2GGUnTDwXMNRycTBU4LaTMaZ64vXq6ZgzEdoVwePTE4Ad5WA,0x11dd380bf67ecf302f274b075200edd4f25bdc0286990f67235fb227b496d93c,1109219208,0,553428918
2Gd529e6yus9VYMAFsdDwjkrvKgnC8Vae6U9UMaqbWnPZvEc,0x11dd380bf67ecf302f274b075200edd4f25bdc0286990f67235fb227b496d93c,2549532000,0,1269741810
